id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,city,country
ChZDSUhNMG9nS0VJQ0FnSURNalBpdmF3EAE,"No te preocupes Mariano cuando la recibas verás que han vaciado tu cuenta y cuando reclames, por escrito en la sucursal te diran que tu queja no sirve de nada, que llames por teléfono y cuando llames por teléfono te diran que no se hacen cargo de nada!!!",Hace un año,2020-10-17 16:18:07.845036,1.0,Oscar Eissler,1,0,https://www.google.com/maps/contrib/112052689990242707171?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSUNveE1tWkNnEAE,,Hace un año,2020-10-17 16:18:07.846018,4.0,Marina Landeira,4,0,https://www.google.com/maps/contrib/112489067564028227262?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURNak5UZ0pBEAE,,Hace un año,2020-10-17 16:18:07.847018,5.0,Alicia Del Vescovo,0,0,https://www.google.com/maps/contrib/109431480906661052101?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSUR3enViNDhRRRAB,"Muy lindo edificio, muchos detalles, amplió lugar, la gran mayoría de la atención de cajas es lenta al igual que el sector comex, back Office muy rápido",Hace 2 años,2020-10-17 16:18:07.847018,4.0,Patricio Borquez,0,0,https://www.google.com/maps/contrib/106845302904248403151?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURnNk5LOVJBEAE,"Sede del Banco BBVA, Banco Francés, situado en el microcentro de la ciudad Autónoma de Buenos Aires",Hace 2 años,2020-10-17 16:18:07.848019,3.0,Rafael Ilieff Polanco,0,0,https://www.google.com/maps/contrib/102511310694575827523?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSUNBX09IaDB3RRAB,No atiende telefónicamente. Quedas colgado intentando recibir una respuesta.,Hace 2 años,2020-10-17 16:18:07.848019,1.0,Comision2 Issp,2,0,https://www.google.com/maps/contrib/110899715542785032328?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSUN3LU9lSkN3EAE,"(Traducido por Google) Es mejor visitar un banco en la zona del ""microcentro"" antes de las 11.00 o desde las 16.00, porque el área está cerrada por la policía en este momento.  (Original) Банк в районе ""микроцентра"" лучше посещать до 11.00 или с 16.00, т.к. район перекрывает полиция в данное время.",Hace 2 años,2020-10-17 16:18:07.849017,3.0,Stalker Argentina,0,0,https://www.google.com/maps/contrib/115149886666892014818?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSUNnbTdiWHRBRRAB,Lenta la atención. Lindo edificio.,Hace 2 años,2020-10-17 16:18:07.850023,3.0,leo m,0,0,https://www.google.com/maps/contrib/104722742850972411415?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURBbnRmbFRnEAE,,Hace 2 años,2020-10-17 16:18:14.124648,4.0,MEHMET ABACI,0,0,https://www.google.com/maps/contrib/111114946461226307520?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSURNakpUc3NnRRAB,Comisiones muy altas,Hace 2 años,2020-10-17 16:18:14.125649,3.0,Martin Cuevas,0,0,https://www.google.com/maps/contrib/111617262678818548313?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURNalBpVUV3EAE,Debería tener el número de sucursal visible al público para poder hacer depósitos en efectivo.,Hace 2 años,2020-10-17 16:18:14.126649,2.0,Reinaldo Pirca,0,0,https://www.google.com/maps/contrib/112688429619797872707?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURRanZIZUdnEAE,Sucursal bancario del BBVA en el microcentro porteño. Edificio histórico. Patrimonio arquitectónico local.,Hace 2 años,2020-10-17 16:18:14.127648,4.0,Mariano Calvento,0,0,https://www.google.com/maps/contrib/112082953920970099910?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSURNak5UYi1nRRAB,Gracias Banco Francés por segunda en la renovación de la tarjeta de débito me dejan 5 días con la tarjeta inhabilitada. Gracias no no no no necesito sacar plata. Si el dinero llueve.,Hace 2 años,2020-10-17 16:18:14.127648,1.0,Mariano Lambardi,0,0,https://www.google.com/maps/contrib/113378964786779328486?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURNak1UT0lBEAE,,Hace 2 años,2020-10-17 16:18:14.128648,5.0,Nestor José Sosa,0,0,https://www.google.com/maps/contrib/115003155006521421063?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURNak9UclJBEAE,"Malisima atencion, poca linea de credito, y si piensa abrir una cuenta en un banco de verdad, este no lo es, mi consejo, busque por otros que tambien tienen sucursales y crecen mas que este....",Hace 2 años,2020-10-17 16:18:14.129648,1.0,Today Travel - Claudio,6,0,https://www.google.com/maps/contrib/111826868023351506830?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURNakppMFR3EAE,,Hace 3 años,2020-10-17 16:18:14.130648,4.0,Rodolfo Peralta,0,0,https://www.google.com/maps/contrib/117063789786298053093?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURRaTluTWFREAE,,Hace 3 años,2020-10-17 16:18:14.130648,3.0,Augusto Smith,0,0,https://www.google.com/maps/contrib/107915481943875204073?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURneElySVBREAE,(Traducido por Google) Fantástico edificio con estilo!  (Original) Fantastic stylish building!,Hace 3 años,2020-10-17 16:18:14.131648,5.0,Jose Manuel Duran,0,0,https://www.google.com/maps/contrib/104036116828026432901?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURRc1BxV2VBEAE,,Hace 3 años,2020-10-17 16:18:20.511900,2.0,Gonzalo Matias Olarte,0,0,https://www.google.com/maps/contrib/104665447966623227957?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSURRajVHaDJ3RRAB,Es un banco estafador me an abierto una cuenta que no autorize y de la nada aparecio gastos de mucha plata.,Hace 3 años,2020-10-17 16:18:20.513882,1.0,Pablo Rosales,1,0,https://www.google.com/maps/contrib/114888895293808014744?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSURNalBDMi1RRRAB,Un banco de mierda,Hace 4 años,2020-10-17 16:18:20.514874,3.0,Luis Venosa,0,0,https://www.google.com/maps/contrib/112996522633297998702?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSURNakpTaWlnRRAB,"Hermoso edificio, lleno los primeros días del mes",Hace 4 años,2020-10-17 16:18:20.515903,5.0,Juan Albisu,0,0,https://www.google.com/maps/contrib/109656075874278602844?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSUNndHVpVHNnRRAB,Hermoso edificio,Hace 4 años,2020-10-17 16:18:20.515903,4.0,Francisco Cerbino,0,0,https://www.google.com/maps/contrib/115044492130755025988?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURNakxpdUlREAE,,Hace 4 años,2020-10-17 16:18:20.516900,5.0,Kevin Bueno,0,0,https://www.google.com/maps/contrib/109650241202743391278?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURBMW91c0JnEAE,,Hace 4 años,2020-10-17 16:18:20.516900,5.0,Uriel Alexis Silva,4,0,https://www.google.com/maps/contrib/108648672708870956367?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSUNnNDdXYU1BEAE,Muy lindo edificio,Hace 4 años,2020-10-17 16:18:20.517898,4.0,Jorge Enrique Rodriguez,0,0,https://www.google.com/maps/contrib/106268791918764808513?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURNak5pZWNREAE,"Las instalaciones están bien y el personal te atiende atentamente pero el servicio del banco no es muy bueno, dan muchas vueltas para hacer cualquier tramite",Hace 4 años,2020-10-17 16:18:20.518901,3.0,Gaston De Piero,0,0,https://www.google.com/maps/contrib/111522703702099396744?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSUN3M3FpeDh3RRAB,"Es la peor entidad con la que he trabajado, llamas por telefono, perdes mas de una hora hablando con un inutil que te dice cualquier cosa (lease te miente descaradamente), hacen lo que quieren con los movimientos en las cuentas, te imputan las cosas como el orto y jamas te resuelven nada, ni se te ocurra elevar una queja y esperar una respuesta, en 11 años que trabajo con el banco JAMAS me respondieron NINGUNA nota, ni siquiera las cartas que deje al gerente. Solo estoy esperando terminar de pagar el prestamo para mandar esta entidad del ORTO a la mierda y no volver a trabajar con ellos NUNCA MAS",Hace 4 años,2020-10-17 16:18:20.518901,1.0,Hernán Leonardo Castro,1,0,https://www.google.com/maps/contrib/117311360036717971529?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURDLXJENFZREAE,,Hace 3 semanas,2020-10-17 16:18:40.472760,1.0,Paula Asato,0,0,https://www.google.com/maps/contrib/109644100779616041609?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSURDLXRDbmpRRRAB,No hay ningún banco. El mas cercano es el de Av. República del Líbano,Hace 3 semanas,2020-10-17 16:19:06.376764,1.0,Melina Guerra,5,0,https://www.google.com/maps/contrib/116651729100286192874?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSUNjZzZlZTZBRRAB,No ahí ningún banco acá,Hace 6 meses,2020-10-17 16:19:06.377762,1.0,alejandro agustin belforte,4,0,https://www.google.com/maps/contrib/113463725698262621863?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSUNjdDVHQnpnRRAB,"En esta sucursal siempre me han tratado excelente.  Lo que debo denunciar es que los cajeros automáticos en reiteradas oportunidades o están fuera de servicio o están sin dinero.  Hoy 27/04/2020, fui alrededor de las 11 de la mañana y personal de seguridad me informó que no había dinero hasta después de las 17 horas.  En estos tiempos en que las salidas están restringidas, es una lástima que esto suceda.",Hace 5 meses,2020-10-17 16:19:32.299595,5.0,MARTHA FERREYRA,13,0,https://www.google.com/maps/contrib/108585403415898574984?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSURzX3FESnVBRRAB,"pésima atención, la sucursal esta sucia y los cajeros están continuamente fuera de servicio. vergonzoso.",Hace 7 meses,2020-10-17 16:19:32.299595,1.0,Gabriela gayarre,1,0,https://www.google.com/maps/contrib/106976059852827303986?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSUM4czlETm9RRRAB,,Hace 3 meses,2020-10-17 16:19:58.331965,1.0,hilda sanchez,0,0,https://www.google.com/maps/contrib/116248471786526968209?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURNMGIyX1BREAE,"Tardan como mínimo una hora para atender. En las cajas solo hay dos personas y cuando la recepcionista se va , no hay quien la reemplace. Usan al guardia de custodia como recepcionista y no tiene la más mínima idea porque obviamente no es su trabajo. Deplorable la atención. Me comí una hora de espera de gusto, los cajeros se quedan sin dinero y la reposición tarda de un día para al otro. Atención al público deja muchísimo que desear.",Hace 9 meses,2020-10-17 16:19:58.332965,1.0,Estela Chinen,0,0,https://www.google.com/maps/contrib/107058955479218768671?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSUNNZ2EyQkN3EAE,Excelente banco y muy ágil todo.,Hace 10 meses,2020-10-17 16:19:58.332965,5.0,gaston grande,4,0,https://www.google.com/maps/contrib/116258310104533414748?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSURrNzU2QS1BRRAB,,Hace un año,2020-10-17 16:19:58.333964,5.0,Santiago Aceiro,0,0,https://www.google.com/maps/contrib/107587130231658151056?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSUM0dVk2V3lBRRAB,Pésima atención. El seguridad una persona  tosca y maleducada te hace sentir incomodo t con ganas de irte. Fui a abrir una cuenta y el tipo fue grosero porque le consulté donde veia los turnos porque habia dos puestos de atendimiento libres y yo era el unico que esperaba ser atendido. Pesimo banco y contratan gente bruta e ignorante,Hace un año,2020-10-17 16:19:58.334964,1.0,Diego Luis Nóbile Cinto,1,0,https://www.google.com/maps/contrib/107993107603895240414?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSURveE1lRy1nRRAB,"Muchas máquinas y entras y salís. Ojo, no es principio de mes, pero muy rápido.",Hace un año,2020-10-17 16:19:58.335964,5.0,Alejandro Cañarte,0,0,https://www.google.com/maps/contrib/107331940714445494818?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURvbU4tak9REAE,Pesimo banco. Pierden info sensible de los clientes y no cumplen con las promociones que ofrecen.,Hace un año,2020-10-17 16:19:58.335964,1.0,G a v,0,0,https://www.google.com/maps/contrib/108294170992917473515?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSUNvckpEcXVnRRAB,,Hace un año,2020-10-17 16:19:58.336965,5.0,Martín Dalton,0,0,https://www.google.com/maps/contrib/107252169925881526515?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSUNvMU9lbjR3RRAB,"Muy buena sede, todo muy limpio, muy ágiles y rápidos. La atención es excelente. Mención especial a Martin, Alfredo  y a la señorita de lentes morena con su sonrisa enciende soles son super cheveres!",Hace un año,2020-10-17 16:19:58.337965,5.0,Jorge Luis Latouche,0,0,https://www.google.com/maps/contrib/107551797065575179949?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSUNBcWN5M213RRAB,HORRIBLE 1 HORA PARA QUE ME ATIENDAN 5 MINUTOS PARA IRME. MAL ORGANIZADO ESTOY PENSANDO CAMBIAR DE BANCO. PERDÍ TODOS  MIS PUNTOS LATAM PORQUÉ NADIE ME DIJO JAMÁS QUE SE VENCIAN. ADEMÁS PARA CAMBIAR DE SUCURSAL UN DESASTRE CERO INFORMACIÓN.,Hace 2 años,2020-10-17 16:19:58.337965,1.0,Germán Morales León,0,0,https://www.google.com/maps/contrib/105239804656671655661?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSURRMjc3N2dnRRAB,,Hace 2 años,2020-10-17 16:19:58.339965,1.0,João Pedro Pires,0,0,https://www.google.com/maps/contrib/110403684756025350988?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURRMnU2dFN3EAE,Los internos del lugar son 716602 // 716606 pero pocas veces te atienden,Hace 2 años,2020-10-17 16:19:58.340965,1.0,Fernando José Marcone,0,0,https://www.google.com/maps/contrib/107457478815064173233?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSUN3eGRXdV9BRRAB,"Malísima atención solo el chico que sacaba los turnos el resto poco interés en solucionar los problemas, los empleados jugando con el celular mientras te hacen esperar. Un asco.",Hace 3 años,2020-10-17 16:19:58.340965,1.0,Lucemaruivic1993,0,0,https://www.google.com/maps/contrib/114434257859895133205?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSUNzX29XTFl3EAE,"Esta sucursal es un verdadero desastre.Jamas te van a solucionar nada de nada ,todo lo contrario. Lejos es la peor entidad. El seguridad lo único que vale la pena.",Hace 8 meses,2020-10-17 16:20:24.391305,1.0,Salvador Fortino,85,0,https://www.google.com/maps/contrib/109933224908180963818?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURNb3ZEWVRnEAE,"Muy buena atención,excelente clima laboral",Hace 9 meses,2020-10-17 16:20:24.391305,5.0,Alicia Isabel Navarro,0,0,https://www.google.com/maps/contrib/111783691772339185673?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSUQ0NkthYW93RRAB,,Hace un año,2020-10-17 16:20:24.392304,5.0,Juan Carlos Fino,3,0,https://www.google.com/maps/contrib/107289234971537350427?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSUNvcTVTZjFBRRAB,Todo bien,Hace un año,2020-10-17 16:20:24.392304,3.0,carlos roberto Bairo,0,0,https://www.google.com/maps/contrib/108779897985328888339?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSUNROFltdzlnRRAB,,Hace 2 años,2020-10-17 16:20:24.393305,2.0,Dardo Leonardi,0,0,https://www.google.com/maps/contrib/105678045971083796468?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSUN3LUxiUFFnEAE,Buena atención  banco chiquito nomas,Hace 2 años,2020-10-17 16:20:24.393305,5.0,Romina Morales,0,0,https://www.google.com/maps/contrib/110935748911457488418?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSUNBaWVEUjl3RRAB,Excelente Banco! La atención es muy buena . El Banco es muy pequeño por lo tanto hay que armarse de paciencia cuando hay mucha gente . Abre de 10 a 15hs,Hace 2 años,2020-10-17 16:20:24.394306,5.0,Camila Taranto,0,0,https://www.google.com/maps/contrib/106812418084818845314?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSUNBaVpUa2VnEAE,Muy buen banco,Hace 2 años,2020-10-17 16:20:24.395310,5.0,Olga Leiterfuter,0,0,https://www.google.com/maps/contrib/114434618886026783242?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSUNRX3FHTzlBRRAB,,Hace 2 años,2020-10-17 16:20:24.395310,4.0,Gustavo A,0,0,https://www.google.com/maps/contrib/117181831820458146672?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURnNjduOVNREAE,Muy bueno,Hace 2 años,2020-10-17 16:20:24.396304,4.0,Sebastian Cabrera,0,0,https://www.google.com/maps/contrib/108409531984539030110?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSUNBanRDdGVREAE,"Siempre esta lleno, como todo banco",Hace 3 años,2020-10-17 16:20:24.396304,1.0,Rotciv Egaf,0,0,https://www.google.com/maps/contrib/113976811445768332868?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSUN3a3Zud0ZnEAE,"Siempre se puede sacar plata de los cajeros, buena opción",Hace 3 años,2020-10-17 16:20:24.397304,4.0,Rodrigo Denegri,0,0,https://www.google.com/maps/contrib/116124581194136114564?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURnajRER1ZnEAE,BBVA un buen banco,Hace 3 años,2020-10-17 16:20:24.397304,3.0,Juan Pablo Marote,0,0,https://www.google.com/maps/contrib/100171927630944577735?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSURBZ2VEUGdnRRAB,,Hace 3 años,2020-10-17 16:20:24.398304,4.0,Claudia Quinteros,0,0,https://www.google.com/maps/contrib/112691662520959584936?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSUNRdDlhc0N3EAE,,Hace 3 años,2020-10-17 16:20:24.399305,3.0,pato ongania,0,0,https://www.google.com/maps/contrib/103768802636836190758?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSURnX18teDJRRRAB,,Hace 3 años,2020-10-17 16:20:24.399305,3.0,CruelHisoka,0,0,https://www.google.com/maps/contrib/104229155017287573228?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSUN3NlBXUGpBRRAB,,Hace 3 años,2020-10-17 16:20:24.400304,4.0,ANDY FERNANDEZ,0,0,https://www.google.com/maps/contrib/100904295714848940191?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSURnM292T29nRRAB,Esto es excelente,Hace 5 años,2020-10-17 16:20:24.400304,4.0,kevin esposito,3,0,https://www.google.com/maps/contrib/111552990775029508874?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSURDdnFXbFBBEAE,Un desastre!!,Hace 2 semanas,2020-10-17 16:20:50.412691,1.0,Y Trombieri,3,0,https://www.google.com/maps/contrib/110391464529789325222?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChZDSUhNMG9nS0VJQ0FnSUM4MUxmVkpnEAE,,Hace 3 meses,2020-10-17 16:20:50.412691,5.0,milagros ferraro,0,0,https://www.google.com/maps/contrib/104081603327172819398?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSURja3BlNGx3RRAB,Cambio mucho desde que dejó de ser banco Francés,Hace 4 meses,2020-10-17 16:20:50.413692,3.0,patricia coccia,0,0,https://www.google.com/maps/contrib/117120465940400948881?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
ChdDSUhNMG9nS0VJQ0FnSUNjbTdiRWdBRRAB,imposible comunicarme con ellos,Hace 6 meses,2020-10-17 16:20:50.413692,1.0,Matias Dell Orefice,2,0,https://www.google.com/maps/contrib/102656258413517367509?hl=es-DE,Ciudad de Buenos Aires Argentina, Argentina
